iyear,country_txt,success,suicide,attack_type,targtype,group_terror,weapon_type,nkill,month
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,3
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,Incendiary,0,3
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,3
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,3
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,3
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,3
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,3
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,4
2009,France,ONWAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,4
2009,United Kingdom,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,4
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,Nihilists Faction,Incendiary,0,4
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,4
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Revolutionary Struggle,Explosives/Bombs/Dynamite,0,4
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,4
2009,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,4
2009,Greece,ONWAAR,ONWAAR,Armed Assault,Telecommunication,Unknown,Firearms,0,4
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,4
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,4
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,4
2009,Netherlands,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs),7,5
2009,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,5
2009,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Irish Republican Extremists,Incendiary,0,5
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Telecommunication,Basque Separatists,Explosives/Bombs/Dynamite,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Conspiracy of Cells of Fire,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Conspiracy of Cells of Fire,Incendiary,0,5
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Popular Will (Greece),Explosives/Bombs/Dynamite,0,5
2009,Austria,WAAR,ONWAAR,Armed Assault,Religious Figures/Institutions,Unknown,Firearms,0,5
2009,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2009,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,6
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Alexandros Grigoropoulos Anarchist Attack Group,Incendiary,0,6
2009,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,6
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,6
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,6
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,6
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Armed Revolutionary Action (ENEDRA),Explosives/Bombs/Dynamite,0,6
2009,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,6
2009,Greece,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,6
2009,Greece,WAAR,ONWAAR,Armed Assault,Police,Sect of Revolutionaries (Greece),Firearms,1,6
2009,Spain,WAAR,ONWAAR,Assassination,Police,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,1,6
2009,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Transportation,Unknown,Incendiary,0,6
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Transportation,Conspiracy of Cells of Fire,Incendiary,0,6
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Attack Teams for the Dissolution of the Nation (Greece),Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,NGO,Attack Teams for the Dissolution of the Nation (Greece),Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Revolutionary Struggle,Explosives/Bombs/Dynamite,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Attack Teams for the Dissolution of the Nation (Greece),Incendiary,0,7
2009,Germany,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,7
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Government (General),Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Police,Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,7
2009,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,7
2009,France,WAAR,ONWAAR,Bombing/Explosion,Police,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Deniers of Holidays,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Zero Tolerance,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Illuminating Paths of Solidarity,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Illuminating Paths of Solidarity,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Illuminating Paths of Solidarity,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Illuminating Paths of Solidarity,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Illuminating Paths of Solidarity,Incendiary,0,7
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Illuminating Paths of Solidarity,Incendiary,0,7
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Police,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,7
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Police,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,2,7
2009,Austria,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Militant Forces Against Huntingdon,Incendiary,0,8
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,8
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,8
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,8
2009,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,8
2009,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Orange Volunteers (OV),Explosives/Bombs/Dynamite,0,8
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,8
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,8
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,8
2009,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Basque Fatherland and Freedom (ETA),Incendiary,0,8
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Revolutionary Struggle,Explosives/Bombs/Dynamite,0,9
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Revolutionary Struggle,Explosives/Bombs/Dynamite,0,9
2009,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,9
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,10
2009,Italy,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,10
2009,Spain,WAAR,ONWAAR,Armed Assault,Transportation,Basque Fatherland and Freedom (ETA),Incendiary,0,10
2009,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Oglaigh na hEireann,Explosives/Bombs/Dynamite,0,10
2009,Spain,WAAR,ONWAAR,Armed Assault,Transportation,Basque Fatherland and Freedom (ETA),Melee,0,10
2009,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Council for the Destruction of Order,Incendiary,0,10
2009,Greece,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,10
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,10
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives/Bombs/Dynamite,0,10
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,10
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,0,11
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,11
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,11
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,11
2009,United Kingdom,ONWAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,11
2009,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,11
2009,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Transportation,Unknown,Incendiary,0,11
2009,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,11
2009,Germany,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,12
2009,Germany,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Hoodie Wearers,Incendiary,0,12
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,12
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (Diplomatic),Anarchist Action (CA / United States),Incendiary,0,12
2009,Italy,WAAR,ONWAAR,Bombing/Explosion,Government (General),Informal Anarchist Federation,Explosives/Bombs/Dynamite,0,12
2009,Italy,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Informal Anarchist Federation,Explosives/Bombs/Dynamite,0,12
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,12
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Black and Red Anarchist and Anti-Authoritarians Initiative (Greece),Incendiary,0,12
2009,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,12
2009,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,12
2010,Italy,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,1
2010,United Kingdom,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,1
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,1
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,1
2010,United Kingdom,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,1
2010,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,0,1
2010,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,0,1
2010,Italy,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,0,1
2010,Italy,ONWAAR,ONWAAR,Bombing/Explosion,Government (Diplomatic),Liberation Tigers of Tamil Eelam (LTTE),Explosives/Bombs/Dynamite,0,1
2010,United Kingdom,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,1
2010,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,1
2010,United Kingdom,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,1
2010,Norway,WAAR,ONWAAR,Armed Assault,Terrorists/Non-State Militia,Unknown,Firearms,0,1
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Revolutionary Liberation Action (Epanastatiki Apelevtherotiki Drasi) - Greece,Incendiary,0,1
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,1
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,1
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,1
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,1
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,Incendiary,0,1
2010,United Kingdom,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,1
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Extremists,Explosives/Bombs/Dynamite,0,2
2010,United Kingdom,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Paramilitary members,Firearms,0,2
2010,Ireland,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Real Irish Republican Army (RIRA),Incendiary,0,2
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Revolutionary Continuity,Explosives/Bombs/Dynamite,0,2
2010,Greece,ONWAAR,ONWAAR,Bombing/Explosion,Government (General),Popular Will (Greece),Explosives/Bombs/Dynamite,0,2
2010,Ireland,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Real Irish Republican Army (RIRA),Incendiary,0,2
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Government (General),Irish Republican Extremists,Explosives/Bombs/Dynamite,0,2
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Zero Tolerance,Incendiary,0,2
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,2
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Extremists,Explosives/Bombs/Dynamite,0,2
2010,Greece,WAAR,ONWAAR,Armed Assault,Government (Diplomatic),Unknown,Melee,1,3
2010,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,3
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Violent Political Party,Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,3
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,3
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,3
2010,Greece,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,3
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Revolutionary Liberation Action (Epanastatiki Apelevtherotiki Drasi) - Greece,Explosives/Bombs/Dynamite,0,3
2010,Italy,WAAR,ONWAAR,Bombing/Explosion,Government (General),Sisters in Arms,Explosives/Bombs/Dynamite,0,3
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Rebellious Group Lambros Foundas,Explosives/Bombs/Dynamite,1,3
2010,Greece,ONWAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,4
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,4
2010,United Kingdom,WAAR,ONWAAR,Hijacking,Transportation,Real Irish Republican Army (RIRA),Unknown,0,4
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Military,Real Irish Republican Army (RIRA),Explosives/Bombs/Dynamite,0,4
2010,Greece,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,4
2010,Greece,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,4
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,4
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,4
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,4
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,4
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,4
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,4
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,5
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,5
2010,United Kingdom,WAAR,ONWAAR,Hijacking,Business,Oglaigh na hEireann,Explosives/Bombs/Dynamite,0,5
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Business,Oglaigh na hEireann,Explosives/Bombs/Dynamite,0,5
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Police,Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,5
2010,Sweden,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,5
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,5
2010,United Kingdom,ONWAAR,ONWAAR,Assassination,Government (General),Unaffiliated Individual(s),Melee,0,5
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Incendiary,0,5
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,5
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,5
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,6
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,6
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Extremists,Explosives/Bombs/Dynamite,0,6
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,6
2010,Greece,ONWAAR,ONWAAR,Armed Assault,Police,Unknown,Incendiary,0,6
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,6
2010,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,6
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Revolutionary Struggle,Explosives/Bombs/Dynamite,1,6
2010,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Groups for Dissemination of Revolutionary Theory and Action,Explosives/Bombs/Dynamite,0,6
2010,Ireland,ONWAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,7
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2010,Ireland,WAAR,ONWAAR,Unarmed Assault,Private Citizens & Property,Unknown,Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs),0,7
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Extremists,Explosives/Bombs/Dynamite,0,7
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,7
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2010,Greece,WAAR,ONWAAR,Armed Assault,Journalists & Media,Sect of Revolutionaries (Greece),Firearms,1,7
2010,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Extremists,Explosives/Bombs/Dynamite,0,8
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Military,Irish Republican Extremists,Explosives/Bombs/Dynamite,0,8
2010,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Real Ulster Freedom Fighters (UFF) - Northern Ireland,Explosives/Bombs/Dynamite,0,8
